#separator \x09
#set_separator 	,
#empty_field   	(empty)
#unset_field   	-
#path  	weird
#open  	2016-09-05-01-00-01
#fields	ts     	uid    	id.orig_h      	id.orig_p      	id.resp_h      	id.resp_p      	name   	addl   	notice 	peer
#types 	time   	string 	addr   	port   	addr   	port   	string 	string 	bool   	string
1473051615.682914      	C05JkL1kz5E02ldyf3     	64.137.168.132 	37453  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473051620.661480      	Cvu4Br3uzFoFIleLS6     	64.137.168.132 	39964  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473051621.884092      	CZzOfaV5U9RVt9ox6      	64.137.168.132 	39682  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473051644.661256      	CiibIB3NYkdK68Wvua     	fe80::d117:de98:5314:99df      	58576  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473051644.661256      	CgXano1dXnQHspU8Aa     	64.137.168.44  	58576  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473051644.662384      	CDrrBF4ZOwvNW3jJn9     	fe80::d117:de98:5314:99df      	52532  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473051644.662384      	CrGWYLvHGNptXpE85      	64.137.168.44  	52532  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473051654.661317      	CrYtzw2xAdzyfqqXMf     	64.137.168.44  	137    	64.137.168.255 	137    	dns_unmatched_msg      	-      	F      	bro
1473051676.580643      	CRgE4S1QWmKLXpmcHb     	64.137.168.19  	137    	64.137.168.255 	137    	dns_unmatched_msg      	-      	F      	bro
1473051707.129971      	CuP3vy41dJwhW2Fwre     	218.205.115.221	13850  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473051709.600506      	CuP3vy41dJwhW2Fwre     	218.205.115.221	13850  	64.137.168.132 	22     	inappropriate_FIN      	-      	F      	bro
1473051803.591259      	C7NHLs4T8pw6X1zS85     	218.205.115.221	13851  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473051836.451591      	C380j32v089iGY1zVi     	fe80::8c34:1742:e5a8:307e      	51492  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473051836.452356      	C5V3Fa3xozHId6Moq1     	64.137.168.19  	65192  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473051897.196043      	CA6t5b28DEutsAyVWh     	fe80::1532:b4ac:17e7:7445      	63657  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473051897.197010      	CHtuW048oerFXJW4mb     	64.137.168.62  	63657  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473051901.448520      	CvxTv83NNShHtvTHTc     	218.205.115.221	13852  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473051903.608326      	CvxTv83NNShHtvTHTc     	218.205.115.221	13852  	64.137.168.132 	22     	inappropriate_FIN      	-      	F      	bro
1473051979.191194      	CQkLKo2N65ETsRMIpc     	fe80::21c8:aa30:c678:1697      	53824  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473051979.191974      	C4iT3m3AfsVBtK52D      	64.137.168.116 	51433  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473051997.873623      	ChcDlx43eLX2KziCic     	218.205.115.221	13853  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052001.176712      	ChcDlx43eLX2KziCic     	218.205.115.221	13853  	64.137.168.132 	22     	inappropriate_FIN      	-      	F      	bro
1473052007.834109      	CMUiOZ1P4pj6gfxin8     	fe80::1dd:39b6:188d:90be       	49168  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052007.835154      	CCeyxB3FRFFymf8xVl     	64.137.168.14  	60562  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052041.467480      	C2kdqN23MzOoTmSKSi     	fe80::250:56ff:fe95:77b7       	5353   	ff02::fb       	5353   	dns_unmatched_msg      	-      	F      	bro
1473052041.468356      	CVfgJr42Z4ckvlBRma     	64.137.168.114 	5353   	224.0.0.251    	5353   	dns_unmatched_msg      	-      	F      	bro
1473052049.932026      	CkR8hY1P1Wih2yEePk     	fe80::4936:e111:1604:92d2      	63857  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052049.932026      	Cv9jMa2aLYyaw4Nq75     	64.137.168.65  	50451  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052055.700042      	Choo4O26QA34QzwBsc     	91.201.236.155 	59387  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052056.445099      	Cap2lGqtNMDLaiw69      	64.137.168.132 	50045  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
1473052056.577117      	Choo4O26QA34QzwBsc     	91.201.236.155 	59387  	64.137.168.132 	22     	inappropriate_FIN      	-      	F      	bro
1473052066.440324      	Cap2lGqtNMDLaiw69      	64.137.168.132 	50045  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473052069.903915      	Cr5sE1BLfpcUPu0h6      	91.201.236.155 	32794  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052070.748577      	CGSUDO1fbeCxhiYJK1     	64.137.168.132 	47430  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
1473052080.769608      	CGSUDO1fbeCxhiYJK1     	64.137.168.132 	47430  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
1473052089.787407      	CwaGRq4bdvzsqAOcic     	fe80::511:d348:ac27:ce64       	51509  	ff02::1:3      	5355   	dns_unmatched_msg      	-      	F      	bro
1473052089.787407      	C08px64WWIhsWVhBS9     	64.137.168.69  	65229  	224.0.0.252    	5355   	dns_unmatched_msg      	-      	F      	bro
1473052093.962952      	Cgapbt3pMiI6W5PYk2     	218.205.115.221	13854  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052094.653727      	Cdgg0o2jJ5jhjLTjH5     	91.201.236.155 	35759  	64.137.168.132 	22     	data_before_established	-      	F      	bro
1473052095.466248      	Cpjo9p3icfw2GnxZw3     	64.137.168.132 	36211  	8.8.8.8	53     	dns_unmatched_reply    	-      	F      	bro
1473052096.993782      	Cgapbt3pMiI6W5PYk2     	218.205.115.221	13854  	64.137.168.132 	22     	inappropriate_FIN      	-      	F      	bro
1473052105.461429      	Cpjo9p3icfw2GnxZw3     	64.137.168.132 	36211  	8.8.8.8	53     	dns_unmatched_msg      	-      	F      	bro
